"GENDER = M";"GENDER = F";"GENDER = C";"GENDER = J";"GENDER = U";"GENDER = A";"homeownr = 0";"homeownr = 1";"NUMCHLD";"INCOME";"WEALTH1";"NUMPROM";"RAMNTALL";"MAXRAMNT";"LASTGIFT";"TIMELAG";"AVGGIFT";"totDays";"CONTROLN";"TARGET_B";"confidence(0)";"confidence(1)";"prediction(TARGET_B)";"profit";"cumulative(profit)"
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;-1.0;38.0;47.0;25.0;25.0;4.0;11.75;516.9583333333334;182823.0;"0";1.0;0.0;"0";-1.076;-32.85099999999462
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;-1.0;22.0;25.0;15.0;15.0;11.0;12.5;547.9583333333334;172149.0;"0";1.0;0.0;"0";-1.076;-33.92699999999462
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;7.0;34.0;46.0;15.0;15.0;8.0;11.5;547.9583333333334;85397.0;"0";1.0;0.0;"0";-1.076;-35.00299999999462
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;4.0;48.0;74.0;16.0;16.0;10.0;14.8;762.0;164544.0;"0";1.0;0.0;"0";-1.076;-36.07899999999462
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;8.0;21.0;20.0;15.0;15.0;15.0;10.0;516.9583333333334;89680.0;"1";1.0;0.0;"0";1.571;-34.507999999994624
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;6.0;62.0;150.0;35.0;35.0;11.0;21.428571429;547.9583333333334;40277.0;"0";1.0;0.0;"0";-1.076;-35.583999999994624
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;9.0;22.0;25.0;20.0;20.0;5.0;12.5;547.9583333333334;102521.0;"1";1.0;0.0;"0";1.571;-34.012999999994626
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;9.0;15.0;20.0;20.0;20.0;-1.0;20.0;639.0;77180.0;"0";1.0;0.0;"0";-1.076;-35.08899999999463
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;6.0;9.0;42.0;70.0;35.0;35.0;2.0;17.5;547.9583333333334;174217.0;"0";1.0;0.0;"0";-1.076;-36.16499999999463
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;12.0;15.0;15.0;15.0;-1.0;15.0;485.9583333333333;174096.0;"0";1.0;0.0;"0";-1.076;-37.24099999999463
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;47.0;95.0;17.0;17.0;6.0;10.555555556;516.9583333333334;119149.0;"1";1.0;0.0;"0";1.571;-35.66999999999463
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;29.0;35.0;20.0;15.0;23.0;17.5;547.9583333333334;64265.0;"0";1.0;0.0;"0";-1.076;-36.74599999999463
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;7.0;24.0;60.0;20.0;20.0;7.0;20.0;577.9583333333334;168122.0;"0";1.0;0.0;"0";-1.076;-37.82199999999463
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;65.0;119.0;25.0;25.0;5.0;14.875;791.9583333333334;132131.0;"1";1.0;0.0;"0";1.571;-36.25099999999463
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;-1.0;41.0;65.0;15.0;15.0;6.0;13.0;547.9583333333334;26936.0;"0";1.0;0.0;"0";-1.076;-37.326999999994634
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;8.0;17.0;25.0;25.0;25.0;-1.0;25.0;639.0;59359.0;"0";1.0;0.0;"0";-1.076;-38.402999999994634
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;47.0;61.0;20.0;20.0;6.0;12.2;547.9583333333334;24030.0;"1";1.0;0.0;"0";1.571;-36.831999999994636
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;53.0;123.0;15.0;15.0;4.0;10.25;731.0;27132.0;"0";1.0;0.0;"0";-1.076;-37.90799999999464
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;-1.0;42.0;127.0;25.0;15.0;5.0;14.111111111;485.9583333333333;147755.0;"0";1.0;0.0;"0";-1.076;-38.98399999999464
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;7.0;17.0;25.0;25.0;25.0;-1.0;25.0;639.0;88920.0;"1";1.0;0.0;"0";1.571;-37.41299999999464
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;6.0;42.0;98.0;30.0;20.0;2.0;19.6;609.0;23263.0;"1";1.0;0.0;"0";1.571;-35.84199999999464
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;4.0;54.0;59.0;17.0;17.0;14.0;11.8;822.9583333333334;85795.0;"0";1.0;0.0;"0";-1.076;-36.91799999999464
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;15.0;20.0;20.0;20.0;-1.0;20.0;485.9583333333333;103872.0;"1";1.0;0.0;"0";1.571;-35.346999999994644
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;46.0;64.0;20.0;20.0;12.0;16.0;609.0;149447.0;"0";1.0;0.0;"0";-1.076;-36.422999999994644
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;68.0;187.0;30.0;30.0;7.0;20.777777778;639.0;60694.0;"1";1.0;0.0;"0";1.571;-34.851999999994646
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;38.0;90.0;25.0;15.0;3.0;12.857142857;547.9583333333334;135341.0;"1";1.0;0.0;"0";1.571;-33.28099999999465
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;8.0;72.0;150.0;30.0;30.0;15.0;18.75;731.0;37178.0;"0";1.0;0.0;"0";-1.076;-34.35699999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;6.0;67.0;157.0;25.0;20.0;12.0;19.625;516.9583333333334;66357.0;"0";1.0;0.0;"0";-1.076;-35.43299999999465
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;4.0;24.0;25.0;15.0;15.0;10.0;12.5;547.9583333333334;108489.0;"0";1.0;0.0;"0";-1.076;-36.50899999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;8.0;39.0;72.0;20.0;20.0;10.0;12.0;547.9583333333334;138590.0;"1";1.0;0.0;"0";1.571;-34.93799999999465
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;71.0;376.0;22.0;17.0;3.0;15.04;456.9583333333333;168106.0;"0";1.0;0.0;"0";-1.076;-36.01399999999465
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;22.0;26.0;16.0;16.0;7.0;13.0;639.0;154709.0;"1";1.0;0.0;"0";1.571;-34.442999999994655
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;62.0;266.0;30.0;30.0;5.0;24.181818182;762.0;159524.0;"0";1.0;0.0;"0";-1.076;-35.518999999994655
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;-1.0;13.0;15.0;15.0;15.0;-1.0;15.0;639.0;22021.0;"0";1.0;0.0;"0";-1.076;-36.594999999994656
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;13.0;15.0;15.0;15.0;-1.0;15.0;516.9583333333334;73555.0;"1";1.0;0.0;"0";1.571;-35.02399999999466
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;60.0;141.0;20.0;17.0;2.0;10.071428571;485.9583333333333;24663.0;"1";1.0;0.0;"0";1.571;-33.45299999999466
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;9.0;25.0;30.0;20.0;20.0;7.0;15.0;762.0;142487.0;"1";1.0;0.0;"0";1.571;-31.881999999994658
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;13.0;15.0;15.0;15.0;-1.0;15.0;516.9583333333334;121755.0;"1";1.0;0.0;"0";1.571;-30.310999999994657
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;55.0;132.0;27.0;15.0;15.0;18.857142857;335.0;2764.0;"0";1.0;0.0;"0";-1.076;-31.386999999994657
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;16.0;69.0;16.0;16.0;6.0;9.8571428571;456.9583333333333;190157.0;"1";1.0;0.0;"0";1.571;-29.815999999994656
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;2.0;4.0;50.0;114.55;21.0;20.0;4.0;16.364285714;547.9583333333334;21141.0;"0";1.0;0.0;"0";-1.076;-30.891999999994656
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;-1.0;13.0;20.0;20.0;20.0;-1.0;20.0;547.9583333333334;34629.0;"0";1.0;0.0;"0";-1.076;-31.967999999994657
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;15.0;18.0;18.0;18.0;-1.0;18.0;731.0;25581.0;"0";1.0;0.0;"0";-1.076;-33.043999999994654
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;19.0;118.0;17.0;17.0;14.0;14.75;516.9583333333334;190391.0;"1";1.0;0.0;"0";1.571;-31.472999999994652
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;-1.0;26.0;45.0;20.0;20.0;2.0;15.0;639.0;86464.0;"1";1.0;0.0;"0";1.571;-29.90199999999465
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;52.0;130.0;20.0;20.0;6.0;10.0;456.9583333333333;160496.0;"0";1.0;0.0;"0";-1.076;-30.97799999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;7.0;53.0;97.0;25.0;25.0;8.0;19.4;547.9583333333334;22433.0;"0";1.0;0.0;"0";-1.076;-32.05399999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;9.0;13.0;15.0;15.0;15.0;-1.0;15.0;701.0;79580.0;"1";1.0;0.0;"0";1.571;-30.48299999999465
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;4.0;55.0;262.0;75.0;75.0;9.0;37.428571429;485.9583333333333;136199.0;"0";1.0;0.0;"0";-1.076;-31.55899999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;6.0;58.0;127.0;25.0;20.0;8.0;21.166666667;516.9583333333334;94920.0;"1";1.0;0.0;"0";1.571;-29.98799999999465
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;44.0;91.0;30.0;19.0;7.0;22.75;547.9583333333334;174082.0;"0";1.0;0.0;"0";-1.076;-31.06399999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;6.0;41.0;105.0;50.0;30.0;13.0;35.0;456.9583333333333;1959.0;"1";1.0;0.0;"0";1.571;-29.492999999994648
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;9.0;14.0;20.0;20.0;20.0;-1.0;20.0;485.9583333333333;179066.0;"0";1.0;0.0;"0";-1.076;-30.56899999999465
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;55.0;85.0;18.0;18.0;1.0;10.625;609.0;136741.0;"0";1.0;0.0;"0";-1.076;-31.64499999999465
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;5.0;39.0;50.0;15.0;15.0;8.0;12.5;762.0;39657.0;"0";1.0;0.0;"0";-1.076;-32.720999999994646
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;14.0;25.0;25.0;25.0;-1.0;25.0;516.9583333333334;62046.0;"0";1.0;0.0;"0";-1.076;-33.79699999999465
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;16.0;46.0;31.0;31.0;1.0;23.0;456.9583333333333;153436.0;"0";1.0;0.0;"0";-1.076;-34.87299999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;3.0;17.0;20.0;20.0;20.0;-1.0;20.0;822.9583333333334;124029.0;"0";1.0;0.0;"0";-1.076;-35.94899999999465
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;9.0;72.0;142.0;25.0;25.0;8.0;17.75;791.9583333333334;184445.0;"0";1.0;0.0;"0";-1.076;-37.02499999999465
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;13.0;15.0;15.0;15.0;-1.0;15.0;609.0;133906.0;"1";1.0;0.0;"0";1.571;-35.45399999999465
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;13.0;40.0;40.0;40.0;-1.0;40.0;485.9583333333333;142428.0;"0";1.0;0.0;"0";-1.076;-36.52999999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;-1.0;40.0;105.0;30.0;30.0;2.0;13.125;577.9583333333334;64056.0;"0";1.0;0.0;"0";-1.076;-37.60599999999465
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;3.0;15.0;25.0;25.0;25.0;-1.0;25.0;670.0;132234.0;"0";1.0;0.0;"0";-1.076;-38.68199999999465
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;23.0;45.0;25.0;25.0;16.0;22.5;456.9583333333333;155351.0;"0";1.0;0.0;"0";-1.076;-39.75799999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;6.0;9.0;22.0;20.0;15.0;15.0;4.0;10.0;701.0;19666.0;"0";1.0;0.0;"0";-1.076;-40.83399999999465
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;38.0;200.0;50.0;50.0;6.0;40.0;547.9583333333334;169008.0;"0";1.0;0.0;"0";-1.076;-41.90999999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;44.0;81.0;20.0;20.0;7.0;13.5;701.0;19537.0;"0";1.0;0.0;"0";-1.076;-42.985999999994654
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;16.0;15.0;15.0;15.0;-1.0;15.0;577.9583333333334;88064.0;"0";1.0;0.0;"0";-1.076;-44.061999999994654
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;24.0;50.0;15.0;15.0;3.0;12.5;516.9583333333334;95505.0;"0";1.0;0.0;"0";-1.076;-45.137999999994655
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;5.0;32.0;46.0;15.0;15.0;15.0;11.5;547.9583333333334;57162.0;"1";1.0;0.0;"0";1.571;-43.56699999999466
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;63.0;119.0;25.0;25.0;4.0;11.9;639.0;46788.0;"0";1.0;0.0;"0";-1.076;-44.64299999999466
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;-1.0;56.0;123.0;17.0;16.0;5.0;12.3;609.0;130413.0;"1";1.0;0.0;"0";1.571;-43.07199999999466
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;22.0;30.0;20.0;20.0;8.0;15.0;639.0;159998.0;"0";1.0;0.0;"0";-1.076;-44.14799999999466
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;50.0;423.0;21.0;18.0;3.0;12.441176471;485.9583333333333;135092.0;"0";1.0;0.0;"0";-1.076;-45.22399999999466
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;21.0;40.0;25.0;15.0;4.0;20.0;609.0;122046.0;"1";1.0;0.0;"0";1.571;-43.65299999999466
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;7.0;34.0;70.0;50.0;50.0;28.0;35.0;485.9583333333333;155306.0;"0";1.0;0.0;"0";-1.076;-44.72899999999466
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;51.0;134.0;30.0;30.0;9.0;16.75;456.9583333333333;83843.0;"0";1.0;0.0;"0";-1.076;-45.80499999999466
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;9.0;52.0;85.0;20.0;15.0;3.0;12.142857143;456.9583333333333;140087.0;"0";1.0;0.0;"0";-1.076;-46.880999999994664
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;7.0;26.0;30.0;20.0;20.0;12.0;15.0;639.0;64911.0;"0";1.0;0.0;"0";-1.076;-47.956999999994665
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;52.0;90.0;15.0;15.0;4.0;11.25;547.9583333333334;108907.0;"0";1.0;0.0;"0";-1.076;-49.032999999994665
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;6.0;58.0;160.0;18.0;17.0;9.0;11.428571429;485.9583333333333;190726.0;"1";1.0;0.0;"0";1.571;-47.46199999999467
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;15.0;15.0;15.0;15.0;-1.0;15.0;609.0;28082.0;"1";1.0;0.0;"0";1.571;-45.89099999999467
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;53.0;108.0;30.0;30.0;7.0;12.0;456.9583333333333;2750.0;"0";1.0;0.0;"0";-1.076;-46.96699999999467
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;68.0;136.0;17.0;17.0;12.0;11.333333333;485.9583333333333;135742.0;"0";1.0;0.0;"0";-1.076;-48.04299999999467
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;-1.0;19.0;40.0;25.0;25.0;4.0;20.0;485.9583333333333;93091.0;"0";1.0;0.0;"0";-1.076;-49.11899999999467
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;1.0;67.0;190.0;30.0;25.0;7.0;23.75;547.9583333333334;169198.0;"1";1.0;0.0;"0";1.571;-47.54799999999467
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;47.0;106.0;30.0;30.0;12.0;11.777777778;547.9583333333334;184050.0;"1";1.0;0.0;"0";1.571;-45.976999999994675
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;65.0;111.0;25.0;15.0;4.0;12.333333333;762.0;30463.0;"0";1.0;0.0;"0";-1.076;-47.052999999994675
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;-1.0;22.0;26.0;16.0;16.0;8.0;13.0;639.0;141720.0;"1";1.0;0.0;"0";1.571;-45.48199999999468
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;7.0;50.0;145.0;25.0;25.0;1.0;20.714285714;485.9583333333333;175969.0;"0";1.0;0.0;"0";-1.076;-46.55799999999468
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;6.0;73.0;205.0;25.0;25.0;7.0;17.083333333;639.0;1246.0;"0";1.0;0.0;"0";-1.076;-47.63399999999468
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;22.0;30.0;15.0;15.0;2.0;10.0;547.9583333333334;44564.0;"0";1.0;0.0;"0";-1.076;-48.70999999999468
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;7.0;47.0;76.0;15.0;15.0;5.0;10.857142857;762.0;106963.0;"1";1.0;0.0;"0";1.571;-47.13899999999468
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;62.0;103.0;15.0;15.0;6.0;11.444444444;731.0;111613.0;"0";1.0;0.0;"0";-1.076;-48.21499999999468
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;16.0;25.0;25.0;25.0;-1.0;25.0;639.0;65049.0;"0";1.0;0.0;"0";-1.076;-49.29099999999468
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;4.0;-1.0;45.0;81.0;20.0;20.0;5.0;13.5;670.0;124805.0;"0";1.0;0.0;"0";-1.076;-50.36699999999468
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;7.0;28.0;30.0;15.0;15.0;9.0;10.0;577.9583333333334;52196.0;"1";1.0;0.0;"0";1.571;-48.795999999994685
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;70.0;173.0;20.0;20.0;13.0;12.357142857;456.9583333333333;133697.0;"0";1.0;0.0;"0";-1.076;-49.871999999994685
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;9.0;39.0;177.0;25.0;25.0;7.0;14.75;547.9583333333334;167762.0;"0";1.0;0.0;"0";-1.076;-50.947999999994686
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;52.0;110.0;40.0;40.0;6.0;22.0;485.9583333333333;182642.0;"0";1.0;0.0;"0";-1.076;-52.023999999994686
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;6.0;66.0;192.0;15.0;15.0;8.0;10.105263158;639.0;124810.0;"0";1.0;0.0;"0";-1.076;-53.09999999999469
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;-1.0;29.0;54.0;18.0;18.0;1.0;13.5;516.9583333333334;29631.0;"0";1.0;0.0;"0";-1.076;-54.17599999999469
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;-1.0;32.0;42.0;15.0;15.0;4.0;10.5;791.9583333333334;23714.0;"0";1.0;0.0;"0";-1.076;-55.25199999999469
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;8.0;17.0;15.0;15.0;15.0;-1.0;15.0;791.9583333333334;149973.0;"0";1.0;0.0;"0";-1.076;-56.32799999999469
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;14.0;23.0;23.0;23.0;-1.0;23.0;516.9583333333334;39525.0;"0";1.0;0.0;"0";-1.076;-57.40399999999469
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;26.0;45.0;20.0;15.0;8.0;15.0;577.9583333333334;181163.0;"0";1.0;0.0;"0";-1.076;-58.47999999999469
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;6.0;12.0;15.0;15.0;15.0;-1.0;15.0;577.9583333333334;24235.0;"0";1.0;0.0;"0";-1.076;-59.55599999999469
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;3.0;64.0;114.0;15.0;15.0;8.0;11.4;547.9583333333334;79186.0;"0";1.0;0.0;"0";-1.076;-60.63199999999469
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;7.0;34.0;52.0;16.0;16.0;5.0;13.0;456.9583333333333;181584.0;"0";1.0;0.0;"0";-1.076;-61.70799999999469
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;8.0;23.0;30.0;20.0;20.0;8.0;15.0;731.0;90660.0;"0";1.0;0.0;"0";-1.076;-62.78399999999469
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;27.0;41.0;16.0;15.0;9.0;13.666666667;639.0;71225.0;"0";1.0;0.0;"0";-1.076;-63.85999999999469
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;5.0;65.0;360.0;60.0;50.0;7.0;45.0;609.0;116170.0;"0";1.0;0.0;"0";-1.076;-64.93599999999469
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;67.0;138.0;16.0;16.0;12.0;10.615384615;485.9583333333333;101645.0;"0";1.0;0.0;"0";-1.076;-66.01199999999469
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;58.0;183.0;50.0;20.0;27.0;20.333333333;577.9583333333334;189524.0;"0";1.0;0.0;"0";-1.076;-67.08799999999468
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;18.0;100.0;50.0;50.0;1.0;50.0;547.9583333333334;119650.0;"0";1.0;0.0;"0";-1.076;-68.16399999999467
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;38.0;70.0;25.0;15.0;10.0;17.5;516.9583333333334;28428.0;"0";1.0;0.0;"0";-1.076;-69.23999999999467
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;6.0;14.0;25.0;25.0;25.0;-1.0;25.0;516.9583333333334;55461.0;"0";1.0;0.0;"0";-1.076;-70.31599999999466
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;9.0;39.0;67.5;15.0;15.0;8.0;11.25;609.0;125828.0;"0";1.0;0.0;"0";-1.076;-71.39199999999465
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;-1.0;59.0;143.0;25.0;20.0;3.0;13.0;791.9583333333334;87067.0;"1";1.0;0.0;"0";1.571;-69.82099999999465
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;6.0;27.0;35.0;15.0;15.0;6.0;11.666666667;577.9583333333334;40998.0;"0";1.0;0.0;"0";-1.076;-70.89699999999465
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;-1.0;9.0;15.0;15.0;15.0;-1.0;15.0;456.9583333333333;168811.0;"0";1.0;0.0;"0";-1.076;-71.97299999999464
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;67.0;96.0;25.0;25.0;8.0;10.666666667;547.9583333333334;78826.0;"0";1.0;0.0;"0";-1.076;-73.04899999999463
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;24.0;38.0;16.0;16.0;5.0;12.666666667;547.9583333333334;168195.0;"0";1.0;0.0;"0";-1.076;-74.12499999999463
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;5.0;69.0;165.0;20.0;20.0;2.0;12.692307692;762.0;127831.0;"0";1.0;0.0;"0";-1.076;-75.20099999999462
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;13.0;15.0;15.0;15.0;-1.0;15.0;516.9583333333334;154335.0;"0";1.0;0.0;"0";-1.076;-76.27699999999462
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;5.0;58.0;120.0;35.0;35.0;3.0;20.0;547.9583333333334;63397.0;"0";1.0;0.0;"0";-1.076;-77.35299999999461
